LineId,text,anomaly_score,anomaly_result,label,correct
263,- 1131575995 2005.11.09 tbird-sm1 nov 9 14:39:55 src@tbird-sm1 ib_sm.x[24904]: [info]: configuration caused by multicast membership change,1.0,other,other,True
264,- 1131566461 2005.11.09 dn225 nov 9 12:01:01 dn225/dn225 crond(pam_unix)[2916]: session opened for user root by (uid=0),1.0,other,other,True
265,- 1131566461 2005.11.09 an786 nov 9 12:01:01 an786/an786 crond(pam_unix)[2908]: session opened for user root by (uid=0),1.0,other,other,True
266,- 1131575415 2005.11.09 dn819 nov 9 14:30:15 dn819/dn819 sshd(pam_unix)[6121]: session opened for user root by (uid=0),1.0,other,other,True
267,- 1131580861 2005.11.09 an916 nov 9 16:01:01 an916/an916 crond(pam_unix)[2921]: session opened for user root by (uid=0),1.0,other,other,True
268,- 1131588061 2005.11.09 dn228 nov 9 18:01:01 dn228/dn228 crond(pam_unix)[2942]: session opened for user root by (uid=0),1.0,other,other,True
269,- 1131578395 2005.11.09 bn426 nov 9 15:19:55 bn426/bn426 sshd(pam_unix)[3257]: session opened for user root by (uid=0),1.0,other,other,True
270,- 1131574318 2005.11.09 bn91 nov 9 14:11:58 bn91/bn91 server administrator: instrumentation service eventid: 1053 temperature sensor detected a warning value sensor location: bmc ambient temp chassis location: main system chassis previous state was: unknown temperature sensor value (in degrees celsius): 10.0,1.0,other,device,False
271,"- 1131577355 2005.11.09 cn989 nov 9 15:02:35 cn989/cn989 kernel: acpi: pci interrupt 0000:00:06.0[a] -> gsi 16 (level, low) -> irq 169",1.0,other,other,True
272,"- 1131577068 2005.11.09 cn11 nov 9 14:57:48 cn11/cn11 kernel: acpi: pci interrupt 0000:00:1d.0[a] -> gsi 16 (level, low) -> irq 169",1.0,other,other,True
273,"- 1131579078 2005.11.09 dn219 nov 9 15:31:18 dn219/dn219 kernel: acpi: pci interrupt 0000:00:05.0[a] -> gsi 16 (level, low) -> irq 169",1.0,other,other,True
274,"- 1131577154 2005.11.09 bn715 nov 9 14:59:14 bn715/bn715 kernel: acpi: pci interrupt 0000:00:06.0[a] -> gsi 16 (level, low) -> irq 169",1.0,other,other,True
275,"- 1131579036 2005.11.09 dn213 nov 9 15:30:36 dn213/dn213 kernel: acpi: pci interrupt 0000:00:1d.0[a] -> gsi 16 (level, low) -> irq 169",1.0,other,other,True
276,"- 1131577070 2005.11.09 cn13 nov 9 14:57:50 cn13/cn13 kernel: acpi: pci interrupt 0000:00:1d.0[a] -> gsi 16 (level, low) -> irq 169",1.0,other,other,True
277,- 1131563675 2005.11.09 cn450 nov 9 11:14:35 cn450/cn450 kernel: acpi: lapic_nmi (acpi_id[0x02] high edge lint[0x1]),1.0,other,application,False
278,- 1131579079 2005.11.09 dn211 nov 9 15:31:19 dn211/dn211 kernel: acpi: lapic_nmi (acpi_id[0x01] high edge lint[0x1]),1.0,other,application,False
279,- 1131579078 2005.11.09 dn209 nov 9 15:31:18 dn209/dn209 kernel: acpi: lapic_nmi (acpi_id[0x01] high edge lint[0x1]),1.0,other,application,False
280,- 1131577102 2005.11.09 cn6 nov 9 14:58:22 cn6/cn6 kernel: acpi: lapic_nmi (acpi_id[0x01] high edge lint[0x1]),1.0,other,application,False
281,- 1131577109 2005.11.09 cn12 nov 9 14:58:29 cn12/cn12 kernel: acpi: lapic_nmi (acpi_id[0x02] high edge lint[0x1]),1.0,other,application,False
282,- 1131579081 2005.11.09 dn215 nov 9 15:31:21 dn215/dn215 kernel: acpi: lapic_nmi (acpi_id[0x04] high edge lint[0x1]),1.0,other,application,False
283,"- 1131579740 2005.11.09 en171 nov 9 15:42:20 en171/en171 kernel: ehci_hcd 0000:00:1d.7: irq 193, pci mem ffffff00106da000",1.0,other,other,True
284,"- 1131573146 2005.11.09 cn954 nov 9 13:52:26 cn954/cn954 kernel: ehci_hcd 0000:00:1d.7: irq 193, pci mem ffffff00106da000",1.0,other,other,True
285,"- 1131579037 2005.11.09 dn223 nov 9 15:30:37 dn223/dn223 kernel: ehci_hcd 0000:00:1d.7: irq 193, pci mem ffffff00106dc000",1.0,other,other,True
286,"- 1131579033 2005.11.09 dn217 nov 9 15:30:33 dn217/dn217 kernel: ehci_hcd 0000:00:1d.7: irq 193, pci mem ffffff00106d8000",1.0,other,other,True
287,"- 1131577070 2005.11.09 cn4 nov 9 14:57:50 cn4/cn4 kernel: ehci_hcd 0000:00:1d.7: irq 193, pci mem ffffff00106da000",1.0,other,other,True
288,"- 1131579801 2005.11.09 bn308 nov 9 15:43:21 bn308/bn308 kernel: ehci_hcd 0000:00:1d.7: irq 193, pci mem ffffff00106dc000",1.0,other,other,True
289,- 1131573978 2005.11.09 an53 nov 9 14:06:18 an53/an53 kernel: acpi: pci interrupt link [lnkc] (ir qs 3 4 5 6 7 10 *11 12),1.0,other,other,True
290,- 1131577109 2005.11.09 cn12 nov 9 14:58:29 cn12/cn12 kernel: acpi: pci interrupt link [lnkc] (ir qs 3 4 5 6 7 10 *11 12),1.0,other,other,True
291,- 1131578648 2005.11.09 dn217 nov 9 15:24:08 dn217/dn217 kernel: acpi: pci interrupt link [lnkc] (ir qs 3 4 5 6 7 10 *11 12),1.0,other,other,True
292,- 1131577070 2005.11.09 cn4 nov 9 14:57:50 cn4/cn4 kernel: acpi: pci interrupt link [lnkc] (ir qs 3 4 5 6 7 10 *11 12),1.0,other,other,True
293,- 1131573795 2005.11.09 bn347 nov 9 14:03:15 bn347/bn347 kernel: acpi: pci interrupt link [lnkc] (ir qs 3 4 5 6 7 10 *11 12),1.0,other,other,True
294,- 1131579073 2005.11.09 dn221 nov 9 15:31:13 dn221/dn221 kernel: acpi: pci interrupt link [lnkc] (ir qs 3 4 5 6 7 10 *11 12),1.0,other,other,True
295,"- 1131579082 2005.11.09 dn214 nov 9 15:31:22 dn214/dn214 smartd[1958]: device: /dev/sda, opened",1.0,other,other,True
296,"- 1131576416 2005.11.09 dn582 nov 9 14:46:56 dn582/dn582 smartd[1958]: device: /dev/sda, opened",1.0,other,other,True
297,"- 1131577112 2005.11.09 cn12 nov 9 14:58:32 cn12/cn12 smartd[1947]: device: /dev/sda, opened",1.0,other,other,True
298,"- 1131577070 2005.11.09 cn11 nov 9 14:57:50 cn11/cn11 smartd[1947]: device: /dev/sda, opened",1.0,other,other,True
299,"- 1131579041 2005.11.09 dn217 nov 9 15:30:41 dn217/dn217 smartd[1950]: device: /dev/sda, opened",1.0,other,other,True
300,"- 1131579039 2005.11.09 dn213 nov 9 15:30:39 dn213/dn213 smartd[1958]: device: /dev/sda, opened",1.0,other,other,True
301,"- 1131573978 2005.11.09 an53 nov 9 14:06:18 an53/an53 kernel: mount-cache hash table entries: 256 (order: 0, 4096 bytes)",1.0,other,other,True
302,"- 1131577020 2005.11.09 cn2 nov 9 14:57:00 cn2/cn2 kernel: mount-cache hash table entries: 256 (order: 0, 4096 bytes)",1.0,other,other,True
303,"- 1131579081 2005.11.09 dn220 nov 9 15:31:21 dn220/dn220 kernel: mount-cache hash table entries: 256 (order: 0, 4096 bytes)",1.0,other,other,True
304,"- 1131579080 2005.11.09 dn224 nov 9 15:31:20 dn224/dn224 kernel: pid hash table entries: 4096 (order: 12, 131072 bytes)",1.0,other,other,True
305,"- 1131563675 2005.11.09 cn450 nov 9 11:14:35 cn450/cn450 kernel: mount-cache hash table entries: 256 (order: 0, 4096 bytes)",1.0,other,other,True
306,"- 1131576413 2005.11.09 dn582 nov 9 14:46:53 dn582/dn582 kernel: inode-cache hash table entries: 524288 (order: 10, 4194304 bytes)",1.0,other,other,True
307,- 1131591271 2005.11.09 tbird-sm1 nov 9 18:54:31 src@tbird-sm1 ib_sm.x[24904]: [ib_sm_sweep.c:1455]: no topology change,1.0,other,other,True
308,- 1131576356 2005.11.09 tbird-sm1 nov 9 14:45:56 src@tbird-sm1 ib_sm.x[24904]: [ib_sm_sweep.c:1455]: no topology change,1.0,other,other,True
309,- 1131566614 2005.11.09 tbird-sm1 nov 9 12:03:34 src@tbird-sm1 ib_sm.x[24904]: [ib_sm_sweep.c:1455]: no topology change,1.0,other,other,True
310,- 1131582094 2005.11.09 tbird-sm1 nov 9 16:21:34 src@tbird-sm1 ib_sm.x[24904]: [ib_sm_sweep.c:1455]: no topology change,1.0,other,other,True
311,- 1131595792 2005.11.09 tbird-sm1 nov 9 20:09:52 src@tbird-sm1 ib_sm.x[24904]: [ib_sm_sweep.c:1455]: no topology change,1.0,other,other,True
312,- 1131574352 2005.11.09 tbird-sm1 nov 9 14:12:32 src@tbird-sm1 ib_sm.x[24904]: [ib_sm_sweep.c:1455]: no topology change,1.0,other,other,True
313,373682 node-91 action error 1085979713 1 halt (command 2990) error: couldn\047t connect to console (state = refused),1.0,application,application,True
314,373737 node-115 action error 1085979739 1 halt (command 2991) error: couldn\047t connect to console (state = refused),1.0,application,application,True
315,373654 node-76 action error 1085979690 1 halt (command 2990) error: couldn\047t connect to console (state = refused),1.0,application,application,True
316,373901 node-222 action error 1085979815 1 halt (command 2994) error: couldn\047t connect to console (state = refused),1.0,application,application,True
317,373707 node-96 action error 1085979723 1 halt (command 2991) error: couldn\047t connect to console (state = refused),1.0,application,application,True
318,373795 node-144 action error 1085979768 1 halt (command 2992) error: couldn\047t connect to console (state = refused),1.0,application,application,True
319,373078 node-ms0 unix.hw state_change.unavailable 1085975629 1 component state change: component \042ee0\042 is in the unavailable state (hwid=23),1.0,application,application,True
320,350788 node-103 unix.hw state_change.unavailable 1084680780 1 component state change: component \042alt0\042 is in the unavailable state (hwid=2410),1.0,application,application,True
321,224777 node-68 unix.hw state_change.unavailable 1117281965 1 component state change: component \042alt0\042 is in the unavailable state (hwid=2758),1.0,application,application,True
322,360773 node-140 unix.hw state_change.unavailable 1141108031 1 component state change: component \042alt0\042 is in the unavailable state (hwid=3178),1.0,application,application,True
323,435807 node-75 unix.hw state_change.unavailable 1096352102 1 component state change: component \042alt0\042 is in the unavailable state (hwid=3108),1.0,application,application,True
324,350409 node-199 unix.hw state_change.unavailable 1084635606 1 component state change: component \042alt0\042 is in the unavailable state (hwid=2608),1.0,application,application,True
325,48587 node-235 action error 1076691608 1 cluster add member (command 2162) error: cannot run cluster add member\ because node-235 connection state is refused and needs to be srm,1.0,network,network,True
326,366939 node-183 action error 1085160088 1 cluster add member (command 2968) error: cannot run cluster add member\ because node-183 connection state is refused and needs to be srm,1.0,network,network,True
327,192039 node-21 action error 1131240519 1 wait (command 3964) error: console- busy port already in use,1.0,network,network,True
328,2552378 interconnect-1n01 switch_module error 1072530696 1 link in reset,1.0,network,network,True
329,2550857 interconnect-1n01 switch_module error 1072512141 1 link in reset,1.0,network,network,True
330,2556711 interconnect-1t02 switch_module error 1072852746 1 link in reset,1.0,network,network,True
331,2560701 interconnect-1n01 switch_module error 1073282706 1 link in reset,1.0,network,network,True
332,2566335 interconnect-1n01 switch_module error 1073948581 1 link in reset,1.0,network,network,True
333,2561658 interconnect-1n01 switch_module error 1073453535 1 link in reset,1.0,network,network,True
334,281151 node-191 node temperature 1120315831 0,1.0,other,other,True
335,281151 node-191 node temperature 1120315831 0,1.0,other,other,True
336,16/04/07 10:48:34 info broadcast. torrent broadcast: started reading broadcast variable 5,1.0,other,other,True
337,17/06/09 13:20:38 info broadcast. torrent broadcast: started reading broadcast variable 14063,1.0,other,other,True
338,17/06/09 13:11:45 info broadcast. torrent broadcast: started reading broadcast variable 13465,1.0,other,other,True
339,17/06/07 15:05:58 info broadcast. torrent broadcast: started reading broadcast variable 569,1.0,other,other,True
340,17/06/09 17:08:55 info broadcast. torrent broadcast: started reading broadcast variable 661,1.0,other,other,True
341,17/06/08 22:13:33 info broadcast. torrent broadcast: started reading broadcast variable 20684,1.0,other,other,True
342,16/04/07 11:19:26 info spark. map output tracker worker: got the output locations,1.0,other,other,True
343,17/06/08 21:18:18 info broadcast. torrent broadcast: reading broadcast variable 14610 took 4 ms,1.0,other,other,True
344,17/06/08 22:15:36 info broadcast. torrent broadcast: reading broadcast variable 21789 took 4 ms,1.0,other,other,True
345,17/06/09 12:36:38 info broadcast. torrent broadcast: reading broadcast variable 9627 took 5 ms,1.0,other,other,True
346,17/06/09 21:55:39 info broadcast. torrent broadcast: reading broadcast variable 6042 took 4 ms,1.0,other,other,True
347,17/06/09 10:58:15 info broadcast. torrent broadcast: reading broadcast variable 1142 took 7 ms,1.0,other,other,True
348,17/06/09 11:12:05 info broadcast. torrent broadcast: reading broadcast variable 880 took 4 ms,1.0,other,other,True
349,{{java_home}} /bin/java -server -xx: on out of memory error='kill %p' - xms39936m - xmx39936m - djava.io.tmpdir= {{pwd}} /tmp '- dspark.driver.port=36782' '- dspark.ui.port=0' - dspark.yarn.app.container.log.dir=<log_dir> -xx: max perm size=256m org.apache.spark.executor. coarse grained executor backend --driver-url spark:// coarse grained scheduler@10.10.34.25:36782 --executor-id 35 --hostname mesos-slave-20 --cores 5 --app-id application_1448006111297_0137 --user-class-path file:$pwd/__app__.jar 1> <log_dir>/stdout 2> <log_dir>/stderr,1.0,memory,other,False
350,{{java_home}} /bin/java -server -xx: on out of memory error='kill %p' - xms39936m - xmx39936m - djava.io.tmpdir= {{pwd}} /tmp '- dspark.driver.port=36782' '- dspark.ui.port=0' - dspark.yarn.app.container.log.dir=<log_dir> -xx: max perm size=256m org.apache.spark.executor. coarse grained executor backend --driver-url spark:// coarse grained scheduler@10.10.34.25:36782 --executor-id 53 --hostname mesos-slave-26 --cores 5 --app-id application_1448006111297_0137 --user-class-path file:$pwd/__app__.jar 1> <log_dir>/stdout 2> <log_dir>/stderr,1.0,memory,other,False
351,{{java_home}} /bin/java -server -xx: on out of memory error='kill %p' - xms39936m - xmx39936m - djava.io.tmpdir= {{pwd}} /tmp '- dspark.driver.port=36782' '- dspark.ui.port=0' - dspark.yarn.app.container.log.dir=<log_dir> -xx: max perm size=256m org.apache.spark.executor. coarse grained executor backend --driver-url spark:// coarse grained scheduler@10.10.34.25:36782 --executor-id 57 --hostname mesos-slave-12 --cores 5 --app-id application_1448006111297_0137 --user-class-path file:$pwd/__app__.jar 1> <log_dir>/stdout 2> <log_dir>/stderr,1.0,memory,other,False
352,{{java_home}} /bin/java -server -xx: on out of memory error='kill %p' - xms39936m - xmx39936m - djava.io.tmpdir= {{pwd}} /tmp '- dspark.driver.port=36782' '- dspark.ui.port=0' - dspark.yarn.app.container.log.dir=<log_dir> -xx: max perm size=256m org.apache.spark.executor. coarse grained executor backend --driver-url spark:// coarse grained scheduler@10.10.34.25:36782 --executor-id 3 --hostname mesos-master-1 --cores 5 --app-id application_1448006111297_0137 --user-class-path file:$pwd/__app__.jar 1> <log_dir>/stdout 2> <log_dir>/stderr,1.0,other,other,True
353,{{java_home}} /bin/java -server -xx: on out of memory error='kill %p' - xms39936m - xmx39936m - djava.io.tmpdir= {{pwd}} /tmp '- dspark.driver.port=36782' '- dspark.ui.port=0' - dspark.yarn.app.container.log.dir=<log_dir> -xx: max perm size=256m org.apache.spark.executor. coarse grained executor backend --driver-url spark:// coarse grained scheduler@10.10.34.25:36782 --executor-id 20 --hostname mesos-master-3 --cores 5 --app-id application_1448006111297_0137 --user-class-path file:$pwd/__app__.jar 1> <log_dir>/stdout 2> <log_dir>/stderr,1.0,memory,other,False
354,{{java_home}} /bin/java -server -xx: on out of memory error='kill %p' - xms39936m - xmx39936m - djava.io.tmpdir= {{pwd}} /tmp '- dspark.driver.port=36782' '- dspark.ui.port=0' - dspark.yarn.app.container.log.dir=<log_dir> -xx: max perm size=256m org.apache.spark.executor. coarse grained executor backend --driver-url spark:// coarse grained scheduler@10.10.34.25:36782 --executor-id 41 --hostname mesos-slave-13 --cores 5 --app-id application_1448006111297_0137 --user-class-path file:$pwd/__app__.jar 1> <log_dir>/stdout 2> <log_dir>/stderr,1.0,other,other,True
355,"2015-08-24 20:32:14,437 - warn [ quorum peer[myid=1]/0:0:0:0:0:0:0:0:2181: quorum cnx manager@368] - cannot open channel to 2 at election address /10.10.34.12:3888",1.0,network,other,False
356,"2015-07-30 23:52:56,503 - info [ worker sender[myid=2]: quorum cnx manager@190] - have smaller server identifier, so dropping the connection: (3, 2)",1.0,network,device,False
357, dec 20 17:25:58 labsz sshd[15992]: message repeated 2 times: [ failed password for curi from 123.255.103.142 port 35777 ssh2],1.0,authentication,authentication,True
358, dec 11 00:55:49 labsz sshd[20225]: disconnecting: packet corrupt [preauth],1.0,network,network,True
359, jan 4 13:42:21 labsz sshd[32136]: error: received disconnect from 212.83.176.1: 3: org.vngx.jsch.userauth. auth cancel exception: user authentication canceled by user [preauth],1.0,authentication,authentication,True
360, dec 10 09:18:31 labsz sshd[24639]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.207.39.16 user=uucp,1.0,authentication,authentication,True
361, dec 17 05:17:09 labsz sshd[25146]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122 user=sshd,1.0,authentication,authentication,True
362, jan 6 16:50:01 labsz sshd[25309]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.207.39.212 user=uucp,1.0,authentication,authentication,True
363, dec 21 10:25:51 labsz sshd[18767]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=51.15.183.141 user=uucp,1.0,authentication,authentication,True
364, dec 10 11:30:58 labsz sshd[27327]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253 user=www-data,1.0,authentication,authentication,True
365, dec 12 04:28:05 labsz sshd[13727]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=203.158.215.184 user=git,1.0,authentication,authentication,True
366, dec 18 01:53:04 labsz sshd[6067]: failed password for invalid user admin from 193.201.224.232 port 44552 ssh2,1.0,authentication,other,False
367, jan 2 06:04:18 labsz sshd[26097]: failed password for invalid user admin from 119.1.109.20 port 1583 ssh2,1.0,authentication,other,False
368, dec 19 13:05:14 labsz sshd[11016]: failed password for invalid user admin from 51.15.221.204 port 39562 ssh2,1.0,authentication,other,False
369, dec 12 01:31:10 labsz sshd[5635]: failed password for invalid user admin from 193.201.224.232 port 43946 ssh2,1.0,authentication,other,False
370, dec 18 01:47:14 labsz sshd[6025]: failed password for invalid user admin from 193.201.224.232 port 47824 ssh2,1.0,authentication,other,False
371, dec 30 23:43:06 labsz sshd[29661]: failed password for invalid user admin from 123.249.20.41 port 1222 ssh2,1.0,authentication,other,False
372,"201812-22:22:9:72| hih_ hi health binder|30002312|insert hi health data() size = 16,app = 1, one data type = 2,package name = com.huawei.health,write stat type = 0",1.0,other,other,True
373,"20171230-18:53:32:167| hih_ hi health binder|30002312|insert hi health data() size = 17,app = 1, one data type = 2,package name = com.huawei.health,write stat type = 0",1.0,other,other,True
374,"201812-18:30:55:767| hih_ hi health binder|30002312|insert hi health data() size = 16,app = 1, one data type = 2,package name = com.huawei.health,write stat type = 0",1.0,other,other,True
375,"20171228-12:32:39:349| hih_ hi health binder|30002312|insert hi health data() size = 21,app = 1, one data type = 2,package name = com.huawei.health,write stat type = 0",1.0,other,other,True
376,"201812-8:59:21:197| hih_ hi health binder|30002312|insert hi health data() size = 5,app = 1, one data type = 2,package name = com.huawei.health,write stat type = 0",1.0,other,other,True
377,"20171225-14:8:32:753| hih_ hi health binder|30002312|insert hi health data() size = 12,app = 1, one data type = 2,package name = com.huawei.health,write stat type = 0",1.0,other,other,True
378,"20171224-20:10:39:214| hih_ hi health data insert store|30002312|save stat data() type =40003,time = 1514044800000,stat client = 2,who is 1",1.0,other,other,True
379,"20171230-19:37:24:212| hih_ hi health data insert store|30002312|save stat data() type =40003,time = 1514563200000,stat client = 2,who is 1",1.0,other,other,True
380,"20171224-16:43:19:367| hih_ hi health data insert store|30002312|save stat data() type =40003,time = 1514044800000,stat client = 2,who is 1",1.0,other,other,True
381,"20171227-17:50:47:361| hih_ hi health data insert store|30002312|save stat data() type =40003,time = 1514304000000,stat client = 2,who is 1",1.0,other,other,True
382,"20171225-21:28:30:980| hih_ hi health data insert store|30002312|save stat data() type =40003,time = 1514131200000,stat client = 2,who is 1",1.0,other,other,True
383,"20171230-22:28:57:826| hih_ hi health data insert store|30002312|save stat data() type =40003,time = 1514563200000,stat client = 2,who is 1",1.0,other,other,True
384,"201812-15:37:29:389| hih_ hi health binder|30002312|insert hi health data() size = 4,app = 1, one data type = 2,package name = com.huawei.health,write stat type = 0",1.0,other,other,True
385,"20171228-19:13:50:330| hih_ hi health binder|30002312|insert hi health data() size = 4,app = 1, one data type = 2,package name = com.huawei.health,write stat type = 0",1.0,other,other,True
386,"20171225-22:10:45:383| hih_ hi health binder|30002312|insert hi health data() size = 4,app = 1, one data type = 2,package name = com.huawei.health,write stat type = 0",1.0,other,other,True
387,"20171230-19:6:43:353| hih_ hi health binder|30002312|insert hi health data() size = 4,app = 1, one data type = 2,package name = com.huawei.health,write stat type = 0",1.0,other,other,True
388,"201812-22:15:10:183| hih_ hi health binder|30002312|insert hi health data() size = 4,app = 1, one data type = 2,package name = com.huawei.health,write stat type = 0",1.0,other,other,True
389,"20171224-21:51:51:782| hih_ hi health binder|30002312|insert hi health data() size = 4,app = 1, one data type = 2,package name = com.huawei.health,write stat type = 0",1.0,other,other,True
390,"[10.30 17:45:53] we chat.exe - long.weixin.qq.com:8080 error : could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - proxy server cannot establish a connection with the target, status code 403",1.0,network,other,False
391,"[07.26 19:00:50] tencentdl.exe - cfg.xf.qq.com:8080 error : could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - proxy server cannot establish a connection with the target, status code 403",1.0,network,other,False
392,"[10.30 18:03:06] skype.exe - 91.190.218.125:12350 error : could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - proxy server cannot establish a connection with the target, status code 403",1.0,network,other,False
393,"[10.30 18:00:13] flash player plugin_18_0_0_209.exe - formi.baidu.com:8843 error : could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - proxy server cannot establish a connection with the target, status code 403",1.0,network,other,False
394,"[10.30 17:58:41] firefox.exe - 127.0.0.1:58205 error : could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - proxy server cannot establish a connection with the target, status code 403",1.0,network,other,False
395,"[10.30 18:03:07] skype.exe - 91.190.218.125:12350 error : could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - proxy server cannot establish a connection with the target, status code 403",1.0,network,other,False
396,[07.26 15:25:49] chrome.exe *64 - www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 https,1.0,other,other,True
397,[07.26 13:44:24] chrome.exe *64 - www.google.com.hk:443 open through proxy proxy.cse.cuhk.edu.hk:5070 https,1.0,other,other,True
398,[07.26 18:57:03] chrome.exe *64 - www.googletagservices.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 https,1.0,network,other,False
399,[07.26 21:45:38] chrome.exe *64 - www.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 https,1.0,network,other,False
400,[07.26 13:46:50] chrome.exe *64 - www.qulishi.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 https,1.0,network,other,False
401,[07.26 16:27:18] chrome.exe *64 - www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 https,1.0,other,other,True
402,"[07.26 19:22:19] chrome.exe *64 - www.google.com:443 close, 291 bytes sent, 4150 bytes (4.05 kb) received, lifetime <1 sec",1.0,network,network,True
403,"[07.26 17:46:17] chrome.exe *64 - www.google.com:443 close, 291 bytes sent, 4150 bytes (4.05 kb) received, lifetime <1 sec",1.0,network,network,True
404,"[07.27 09:50:30] chrome.exe *64 - www.google.com:443 close, 291 bytes sent, 4150 bytes (4.05 kb) received, lifetime <1 sec",1.0,network,network,True
405,"[07.26 18:55:26] chrome.exe *64 - www.google.com:443 close, 460 bytes sent, 4191 bytes (4.09 kb) received, lifetime <1 sec",1.0,network,network,True
406,"[07.27 09:50:30] chrome.exe *64 - www.google.com:443 close, 291 bytes sent, 4150 bytes (4.05 kb) received, lifetime <1 sec",1.0,network,network,True
